submission,model_id,event_id,metric_set,threshold,CSI,Accuracy,Precision,Recall,F1,TP,FP,TN,FN
Team 2,2,31.0,CSI5,0.167,0.956639580911774,0.9630785089099608,0.9681626723189262,0.9877114004136757,0.9778393427633614,178596,5873,32558,2222
Team 2,2,35.0,CSI5,0.167,0.9454613640240415,0.9492998604909576,0.9629734194016523,0.981128563693538,0.9719662199494163,1507610,57968,120725,28998
Team 2,2,37.0,CSI5,0.167,0.9616573647797124,0.9660021254372883,0.9690295761069011,0.9921509313803535,0.9804539590304073,186951,5975,24844,1479
Team 2,2,42.0,CSI5,0.167,0.9729461046703366,0.9750373423101175,0.9786360294528074,0.9940596914344217,0.9862875649438058,613641,13396,52837,3667
Team 2,2,44.0,CSI5,0.167,0.8937175859508958,0.906190225505611,0.9247510244697225,0.9638093881330579,0.9438763124778522,1353092,110104,201297,50808
Team 2,2,51.0,CSI5,0.167,0.9426550734284644,0.9477666018966934,0.9651599568537865,0.975861360684848,0.9704811588243859,1472809,53165,152896,36431
Team 2,2,52.0,CSI5,0.167,0.9567152101051378,0.9593056845416635,0.9710047057327871,0.9848510188474978,0.9778788503961513,1542842,46071,102656,23732
Team 2,2,53.0,CSI5,0.167,0.9673905227583232,0.9710420572043658,0.975163865676742,0.9918273205512346,0.9834250105078489,188349,4797,24551,1552
Team 2,2,54.0,CSI5,0.167,0.9661841291378175,0.969080816788218,0.9695114626088698,0.9964604865802024,0.9828012695448768,193689,6091,18781,688
Team 2,2,59.0,CSI5,0.167,0.9621496826826516,0.9666497908770394,0.9683805792465314,0.993356955422659,0.9807097706910924,185870,6069,26067,1243
Team 2,2,60.0,CSI5,0.167,0.9371121768916142,0.9428654212875758,0.9605600600393203,0.974612524158845,0.9675352703583234,1460375,59962,156923,38041
Team 2,2,61.0,CSI5,0.167,0.9832016637171432,0.9841414048316048,0.989001088044295,0.9940712515237071,0.9915296882862777,634462,7056,38239,3784
Team 2,2,62.0,CSI5,0.167,0.9892312787398643,0.9896772834402033,0.9928041135105908,0.9963752799627382,0.9945864910856632,648175,4698,28310,2358
Team 2,2,65.0,CSI5,0.167,0.8923966718762454,0.909487605965367,0.9539685373878757,0.932552825508338,0.9431391263137925,1287599,62130,272446,93126
Team 2,2,66.0,CSI5,0.167,0.9675654138675381,0.9706680532180306,0.975560765010094,0.9916007649764822,0.983515370872114,191845,4806,20973,1625
Team 2,2,67.0,CSI5,0.167,0.9862788313843066,0.9869576221470255,0.9919982042787703,0.9941882564303856,0.9930920229330892,640811,5169,33815,3746
Team 2,2,73.0,CSI5,0.167,0.8869215418788332,0.9018527943492134,0.9176224256356516,0.9636486638360727,0.9400725172661005,1320455,118541,226494,49811
Team 2,2,76.0,CSI5,0.167,0.9584326417503787,0.9633293652422588,0.9637791918813816,0.9942452293863365,0.9787751912608698,185381,6967,25828,1073
Team 2,2,77.0,CSI5,0.167,0.8701946071931556,0.891620770931749,0.9292849153679815,0.9319039190746344,0.9305925745333742,1246264,94836,283134,91067
Team 2,2,82.0,CSI5,0.167,0.9390157381201224,0.9440751215092861,0.9625910167086899,0.9745809066154304,0.9685488566797287,1477068,57403,142305,38525
Team 2,2,84.0,CSI5,0.167,0.8547561486842147,0.8925424750524835,0.9458837276223196,0.8987052109707439,0.9216911336733817,1084730,62060,446249,122262
Team 2,2,88.0,CSI5,0.167,0.9490432524435011,0.9528922329083933,0.9688923425769563,0.9788697811071673,0.97385550705834,1504933,48318,129564,32486
Team 2,2,90.0,CSI5,0.167,0.96019031221187,0.9643555956925687,0.9675886000574925,0.9920997920997922,0.9796909067756747,188494,6314,22940,1501
Team 2,2,99.0,CSI5,0.167,0.8569273112364014,0.8937492603339006,0.9386283140564231,0.9077905542679271,0.9229519174510196,1091590,71373,441459,110879
Team 2,2,4.0,CSI30,1.0,0.8953742390833879,0.9581461212929976,0.9810774515079754,0.9111086724729324,0.9447994180995043,614387,11850,1029122,59942
Team 2,2,8.0,CSI30,1.0,0.886839375995969,0.957317695261648,0.9789476018965756,0.9040816583785556,0.9400263607789618,573770,12339,1068318,60874
Team 2,2,17.0,CSI30,1.0,0.934322840597171,0.9730502110125279,0.980787672611919,0.9517417543453406,0.9660464333954962,657625,12882,1011449,33345
Team 2,2,18.0,CSI30,1.0,0.9552134998004674,0.9820842968497006,0.9640399530505627,0.9905060297942776,0.9770938057638703,83777,3125,131544,803
Team 2,2,22.0,CSI30,1.0,0.9306674338319908,0.9857103111074623,0.9515997646739376,0.9769100327533741,0.9640888094173744,42055,2139,174061,994
Team 2,2,29.0,CSI30,1.0,0.9715045637222164,0.9889075890882056,0.9794806974436516,0.9916875971773711,0.9855463503345971,82915,1737,133902,695
Team 2,2,31.0,CSI30,1.0,0.9478639493001413,0.9895689376006276,0.9604758604758604,0.9863361404341122,0.9732342442506876,41579,1711,175383,576
Team 2,2,35.0,CSI30,1.0,0.8758298145164201,0.9659016114372929,0.971096605928503,0.899271950475194,0.9338051967600322,412550,12279,1244262,46210
Team 2,2,37.0,CSI30,1.0,0.9427917949308093,0.9818608066627442,0.9549348719293644,0.9866917576213775,0.9705536099038198,65541,3093,149731,884
Team 2,2,42.0,CSI30,1.0,0.9476990537733672,0.9834230865449183,0.961568902938766,0.9850079637696456,0.9731473165090326,205319,8206,466891,3125
Team 2,2,44.0,CSI30,1.0,0.772504732684901,0.9695242992337788,0.9452731019719149,0.8086721212894291,0.8716532243214379,177510,10277,1485516,41998
Team 2,2,51.0,CSI30,1.0,0.9142630591261905,0.9716335500299947,0.976071244483406,0.9352247226453014,0.9552115157501153,518858,12720,1147786,35937
Team 2,2,52.0,CSI30,1.0,0.9127698206447306,0.9673987247719205,0.980847465297974,0.9293335323863492,0.9543958826546798,585153,11426,1074227,44495
Team 2,2,53.0,CSI30,1.0,0.9511485811644439,0.9848300334323076,0.9604022067983627,0.9899715657198764,0.9749627376883817,64758,2670,151165,656
Team 2,2,54.0,CSI30,1.0,0.9218255813953489,0.9693362341447396,0.9459359488354334,0.9730940603174214,0.9593228337881256,79277,4531,133249,2192
Team 2,2,59.0,CSI30,1.0,0.9500464444215089,0.9845472499304444,0.9624346527259149,0.9866325718135603,0.9743834021382449,64435,2515,151426,873
Team 2,2,60.0,CSI30,1.0,0.8976788721233533,0.9674797601120736,0.9786290346770758,0.9156281163525601,0.9460809047411919,489384,10687,1170135,45095
Team 2,2,61.0,CSI30,1.0,0.9579065069975472,0.9829271397033974,0.9765398051112337,0.9804696152994167,0.9785007645400784,265570,6380,406301,5290
Team 2,2,62.0,CSI30,1.0,0.9699674737983376,0.986626990919345,0.9789928506055099,0.9905849984062275,0.9847548111321066,295229,6335,379171,2806
Team 2,2,65.0,CSI30,1.0,0.8710515423804138,0.9605865093065299,0.982741590829372,0.8845829774128503,0.9310823594653443,456681,8020,1191014,59586
Team 2,2,66.0,CSI30,1.0,0.9609233796243336,0.9844195412521836,0.9690488550498932,0.9913495013866761,0.9800723369501809,84002,2683,131831,733
Team 2,2,67.0,CSI30,1.0,0.9710085531004989,0.9880987387735337,0.9825781836016387,0.9880189578959201,0.9852910598211785,272465,4831,402941,3304
Team 2,2,73.0,CSI30,1.0,0.8086066925239075,0.9715770001883052,0.9353835255010059,0.8564466971305972,0.8941763799353174,205978,14229,1460569,34525
Team 2,2,76.0,CSI30,1.0,0.9255993545412633,0.9764468709093314,0.951932195353248,0.9709811982346895,0.9613623439978451,64244,3244,149841,1920
Team 2,2,77.0,CSI30,1.0,0.8009177661148817,0.9704331776172229,0.9663764848530777,0.8238764385221078,0.8894551224764703,204033,7099,1460552,43617
Team 2,2,82.0,CSI30,1.0,0.899402467331278,0.9658147462165533,0.9754744715689193,0.9202111227348363,0.9470372738801036,524259,13181,1132404,45457
Team 2,2,84.0,CSI30,1.0,0.8510850251231173,0.9721996314349494,0.973899464338678,0.8709506293961057,0.9195526013901073,272537,7304,1395078,40382
Team 2,2,88.0,CSI30,1.0,0.8933344282546835,0.9651664634953282,0.9747342627239313,0.9145106553287609,0.9436625827146431,500412,12971,1155139,46779
Team 2,2,90.0,CSI30,1.0,0.9384907871978501,0.9803739127658507,0.9738348808923433,0.9627674394732597,0.9682695356571369,65654,1764,149292,2539
Team 2,2,99.0,CSI30,1.0,0.8234681521804362,0.9708470991388684,0.9444304986477076,0.8653985991155433,0.9031889602193087,233263,13725,1432032,36281
Team 3,1,5.0,CSI5,0.167,0.9136989628702906,0.9523644230910506,0.9553703136741908,0.9544372343272636,0.9549035460622974,274604,12828,243947,13109
Team 3,1,8.0,CSI5,0.167,0.821951305830863,0.9262965939469029,0.9427791598769835,0.8651093077912287,0.9022758217525787,487727,29602,840071,76048
Team 3,1,18.0,CSI5,0.167,0.8274007973101423,0.9087622990160787,0.8657463074296742,0.9491886789382029,0.9055493447611949,58321,9044,62857,3122
Team 3,1,22.0,CSI5,0.167,0.8015117208311134,0.917469679348729,0.8693814898419865,0.9112452915901649,0.8898212668428739,48142,7233,84392,4689
Team 3,1,26.0,CSI5,0.167,0.8193089766903621,0.9098347132229422,0.8550054108310723,0.9515132474604671,0.9006815084052704,54516,9245,66805,2778
Team 3,1,29.0,CSI5,0.167,0.8028600612870276,0.907812759594617,0.8387695448429453,0.9493750656443651,0.8906515580736545,54234,10425,76905,2892
Team 3,1,31.0,CSI5,0.167,0.8326470048848802,0.9305117129091212,0.8602111645050724,0.9629422539284681,0.9086823623594482,49943,8116,84475,1922
Team 3,1,33.0,CSI5,0.167,0.9020291281189449,0.9349039831915488,0.9685027452144235,0.9292902542372882,0.9484913924646645,326337,10613,182707,24831
Team 3,1,35.0,CSI5,0.167,0.8794175193058189,0.9441507470100067,0.9489170200213557,0.9231194900140398,0.9358405040628123,583862,31431,769529,48626
Team 3,1,37.0,CSI5,0.167,0.8244478293983244,0.9266004873456277,0.8797236895570906,0.9291845493562232,0.9037779169275726,49795,6808,84058,3795
Team 3,1,42.0,CSI5,0.167,0.8706038979040546,0.9262775304506252,0.9412316163657908,0.9206490429684171,0.9308265623519073,270077,16863,234270,23278
Team 3,1,44.0,CSI5,0.167,0.8278012246900215,0.9431866380922085,0.9409040438755449,0.8732008912739463,0.905789112632211,391497,24589,960512,56850
Team 3,1,48.0,CSI5,0.167,0.8661244571955264,0.9242407546171817,0.937781557253196,0.9189300864966118,0.9282601209751754,266872,17706,236366,23544
Team 3,1,51.0,CSI5,0.167,0.9097363770159677,0.9461585930268436,0.960012736659811,0.9455668453476278,0.9527350350182507,295466,12307,219706,17009
Team 3,1,52.0,CSI5,0.167,0.8091955615338896,0.9404282541117641,0.9266104106112089,0.8646083765658611,0.8945363107654649,362149,28683,985906,56710
Team 3,1,53.0,CSI5,0.167,0.8392707149562726,0.9324430968599435,0.881702569426421,0.9457683741648107,0.9126124916051042,50958,6837,83739,2922
Team 3,1,59.0,CSI5,0.167,0.8348393167107376,0.9295217921027856,0.8663344668529679,0.9582704876822524,0.9099862959197206,51462,7940,82813,2241
Team 3,1,62.0,CSI5,0.167,0.9283971377670114,0.9552680683504503,0.9695263474598126,0.9563029179839384,0.9628692343342196,315798,9926,204334,14430
Team 3,1,65.0,CSI5,0.167,0.861917251882562,0.9407972943559864,0.9465222200184757,0.9060392468088236,0.925838407706989,529724,29929,818860,54935
Team 3,1,66.0,CSI5,0.167,0.8303601108033241,0.9196289296856252,0.8677772079866338,0.9506360769816244,0.9073188449664022,52458,7993,70169,2724
Team 3,1,67.0,CSI5,0.167,0.9050785689202753,0.9369517785515934,0.9708934837352917,0.9303213924352838,0.9501745321015695,327328,9813,182831,24516
Team 3,1,69.0,CSI5,0.167,0.8504969854978002,0.9491886802901922,0.9048083382088452,0.9340760127955618,0.9192092634174261,41756,4393,95360,2947
Team 3,1,73.0,CSI5,0.167,0.8661124867350548,0.9193627775084116,0.961825133170109,0.8969459260592625,0.9282532461378068,284026,11273,216556,32633
Team 3,1,75.0,CSI5,0.167,0.8849372568391946,0.9277045591454725,0.9660943932093053,0.9133019994931882,0.9389567250881596,302745,10625,202379,28739
Team 3,1,80.0,CSI5,0.167,0.8707562989599603,0.9404254636373276,0.9478455696411068,0.9145760675011048,0.9309136625054304,575347,31658,772704,53739
Team 3,1,81.0,CSI5,0.167,0.8026549321855063,0.9211907233467834,0.9460155035567589,0.8411842028178915,0.8905253222394393,459475,26220,861004,86749
Team 3,1,83.0,CSI5,0.167,0.8538142355569741,0.9429307193886027,0.8875576036866359,0.9573706605161649,0.9211432506887052,48150,6100,88062,2144
Team 3,1,88.0,CSI5,0.167,0.9089682969829492,0.9463257225136275,0.9570312115676622,0.9476423978697148,0.9523136643175674,291817,13102,223446,16123
Team 3,1,97.0,CSI5,0.167,0.816671285655643,0.9386235147699812,0.9355177508790105,0.8653842332227102,0.8990853679518619,391923,27014,953545,60966
Team 3,1,5.0,CSI30,1.0,0.8135851210578889,0.9928024125416905,0.8816494845360825,0.9133336893255727,0.8972119495370735,17104,2296,523465,1623
Team 3,1,8.0,CSI30,1.0,0.7923846902260847,0.9912169817112305,0.871388934225559,0.8973276811891913,0.8841681080484304,48051,7092,1372807,5498
Team 3,1,18.0,CSI30,1.0,0.7607361963190185,0.9874235061195105,0.9641952983725136,0.7828512700044047,0.8641114982578397,5332,198,126335,1479
Team 3,1,22.0,CSI30,1.0,0.8700260319821495,0.9951611563382622,0.9592045920459205,0.9034562656883568,0.9304961718206223,4679,199,139078,500
Team 3,1,26.0,CSI30,1.0,0.7201334141904184,0.986156107511399,0.9838442419221209,0.7287511506597115,0.8372994888066279,4750,78,126748,1768
Team 3,1,29.0,CSI30,1.0,0.7956955708047411,0.9909314947111924,0.9332357783062009,0.8437241607408632,0.8862254646517284,5102,365,138044,945
Team 3,1,31.0,CSI30,1.0,0.8727544910179641,0.9952926842775655,0.9757322175732217,0.8921193573068095,0.9320543565147882,4664,116,139112,564
Team 3,1,33.0,CSI30,1.0,0.6648857614455738,0.9858307253787044,0.6820693342839319,0.9634921634040411,0.7987163766338804,15307,7135,521466,580
Team 3,1,35.0,CSI30,1.0,0.7377197539761015,0.9890822687673358,0.7913385826771654,0.9158794889933836,0.849066430059409,44019,11607,1373779,4043
Team 3,1,37.0,CSI30,1.0,0.8514574969453657,0.9941089328238356,0.9284354777312523,0.9112647113767981,0.919769963231828,4878,376,138727,475
Team 3,1,42.0,CSI30,1.0,0.8812677595628415,0.9950118276252186,0.9408223269706445,0.9329846808904522,0.9368871125156853,20159,1268,521613,1448
Team 3,1,44.0,CSI30,1.0,0.7484319986899206,0.9892831829267612,0.8699202466832898,0.8427467684534675,0.8561179379589389,45703,6834,1372383,8528
Team 3,1,48.0,CSI30,1.0,0.8502580210904196,0.9938713066220008,0.9305569197524801,0.9078625844473193,0.9190696772003007,18948,1414,522203,1923
Team 3,1,51.0,CSI30,1.0,0.8457003100842905,0.993511335419697,0.8882568807339449,0.9463858071453009,0.9164004637845768,19364,2436,521591,1097
Team 3,1,52.0,CSI30,1.0,0.7662330748345193,0.990810270062116,0.8396305298979095,0.8975968734408781,0.8676466155592842,43178,8247,1377097,4926
Team 3,1,53.0,CSI30,1.0,0.8674937072995326,0.9948981004596555,0.9473787551541332,0.9114091424253872,0.9290459227881005,4825,268,138894,469
Team 3,1,59.0,CSI30,1.0,0.8635897435897436,0.9944758265492607,0.9826881929585684,0.8769310883527165,0.9268024215740231,5052,89,138606,709
Team 3,1,62.0,CSI30,1.0,0.8426610348468849,0.9931587105684606,0.9016134134767478,0.927993301702484,0.9146131805157592,19950,2177,520813,1548
Team 3,1,65.0,CSI30,1.0,0.7544251287549876,0.9902535704120414,0.7909625343235722,0.9423026258013524,0.8600254480969031,42920,11343,1376557,2628
Team 3,1,66.0,CSI30,1.0,0.8313675486133248,0.99206563474922,0.9775112443778111,0.8475788105297367,0.9079199303742386,5216,120,127070,938
Team 3,1,67.0,CSI30,1.0,0.6816354460696262,0.9863284406635224,0.700325160383162,0.9623233908948194,0.8106815869786368,15938,6820,521106,624
Team 3,1,69.0,CSI30,1.0,0.9268624781170979,0.9973971313064186,0.9768347683476835,0.9476929196499603,0.9620432061376945,4765,113,139315,263
Team 3,1,73.0,CSI30,1.0,0.6690437746681019,0.9864478188683681,0.6895483751675681,0.9574454428754814,0.8017090801601591,14917,6716,522192,663
Team 3,1,75.0,CSI30,1.0,0.7061451535193377,0.9876783326721618,0.7239010372232949,0.9664308835870998,0.8277667958822171,16122,6149,521657,560
Team 3,1,80.0,CSI30,1.0,0.7649904262823742,0.9902389204212501,0.825362883496729,0.9127271998557143,0.8668493776407445,45546,9637,1373910,4355
Team 3,1,81.0,CSI30,1.0,0.7976041883364537,0.9918553027385716,0.8476859016876704,0.9310358783414614,0.8874080217565312,46009,8267,1375764,3408
Team 3,1,83.0,CSI30,1.0,0.8952344202199498,0.9962410699451736,0.9876543209876543,0.9053658536585366,0.944721571821236,4640,58,139273,485
Team 3,1,88.0,CSI30,1.0,0.9047381338658014,0.9957942140138993,0.9710675536902263,0.9298020606216066,0.9499868961299904,21749,648,520449,1642
Team 3,1,97.0,CSI30,1.0,0.7172968490878938,0.9881076955704009,0.8257068132791173,0.845280437756498,0.8353789846745145,43253,9130,1373148,7917
Team 3,2,4.0,CSI5,0.167,0.9912184097133764,0.9918090177758889,0.9941849239325863,0.9969987338604933,0.995589840750876,1585888,9276,115363,4774
Team 3,2,8.0,CSI5,0.167,0.9836572690830205,0.9848434764510718,0.9958518925819646,0.9877042014642604,0.9917613132209405,1564801,6518,124502,19480
Team 3,2,17.0,CSI5,0.167,0.9706426738699216,0.9747193058244588,0.9931974014350573,0.9771388069161515,0.9851026639586431,1433746,9820,238191,33544
Team 3,2,18.0,CSI5,0.167,0.9749043329876208,0.9775962490136785,0.9786894662878127,0.9960485655823277,0.9872927176303194,190819,4155,23518,757
Team 3,2,22.0,CSI5,0.167,0.9638119460249659,0.9696281396950499,0.967983495071445,0.9955485699851245,0.9815725461654902,177352,5866,35238,793
Team 3,2,29.0,CSI5,0.167,0.9826328532406258,0.9846886416813759,0.9884573551835218,0.9940390835156323,0.9912403616579906,189939,2218,25953,1139
Team 3,2,31.0,CSI5,0.167,0.9711066838463788,0.9756578137186487,0.9787420951258505,0.9920306606643144,0.9853415766937388,179377,3896,34535,1441
Team 3,2,35.0,CSI5,0.167,0.9789127980127109,0.9809467842670179,0.9913474167053273,0.9873487577833774,0.9893440468885413,1517168,13242,165451,19440
Team 3,2,37.0,CSI5,0.167,0.9772528982440742,0.9801413005304471,0.9843238578359662,0.9927028604786924,0.988495603280629,187055,2979,27840,1375
Team 3,2,42.0,CSI5,0.167,0.9696904074430542,0.9723571812078573,0.9900228792476871,0.9792599480324247,0.9846120017428058,604505,6092,60141,12803
Team 3,2,44.0,CSI5,0.167,0.9441855463639888,0.9524917201120969,0.9608734230771108,0.9819381722344896,0.971291601390415,1378543,56134,255267,25357
Team 3,2,51.0,CSI5,0.167,0.9790052394899695,0.9813746975020711,0.9916970546611122,0.9870961543558348,0.9893912557222733,1489765,12473,193588,19475
Team 3,2,52.0,CSI5,0.167,0.9837595332527069,0.9850393604387802,0.9913566043246953,0.9922703938658499,0.9918132886193801,1554465,13553,135174,12109
Team 3,2,53.0,CSI5,0.167,0.9786583940012783,0.9812678735136763,0.9866927921036914,0.9917483320256344,0.9892141028166239,188334,2540,26808,1567
Team 3,2,54.0,CSI5,0.167,0.9762733923405813,0.9787136999484605,0.9880527285262973,0.9879358154514166,0.987994268530166,192032,2322,22550,2345
Team 3,2,59.0,CSI5,0.167,0.9793005260873707,0.9821618342615017,0.9902119233650861,0.9888730339420564,0.9895420257612181,185031,1829,30307,2082
Team 3,2,60.0,CSI5,0.167,0.9752513186071481,0.9782172341763924,0.9923697204410074,0.982619646346542,0.98747061644272,1472373,11321,205564,26043
Team 3,2,61.0,CSI5,0.167,0.9810804639480318,0.9821810249860652,0.9913157713001387,0.9895855203166177,0.9904498901502143,631599,5533,39762,6647
Team 3,2,62.0,CSI5,0.167,0.9901062816654603,0.9905009355693367,0.9912405953100115,0.9988455620237559,0.9950285477586353,649782,5742,27266,751
Team 3,2,65.0,CSI5,0.167,0.9538019317457378,0.961892985545977,0.9753115238906049,0.9774002788390157,0.9763547842267799,1349521,34161,300415,31204
Team 3,2,66.0,CSI5,0.167,0.9807991908996644,0.9828551099434889,0.9881482320126391,0.992474285418928,0.990306534257208,192014,2303,23476,1456
Team 3,2,67.0,CSI5,0.167,0.9856300407195171,0.9863856008637375,0.9952536801909755,0.9902848002581618,0.9927630228261072,638295,3044,35940,6262
Team 3,2,73.0,CSI5,0.167,0.9607249437369801,0.9679822958186347,0.9795282537367845,0.9804103728765072,0.9799691147968135,1343423,28077,316958,26843
Team 3,2,76.0,CSI5,0.167,0.9756916133172715,0.978923507062746,0.9807268285718818,0.9947654649404143,0.9876962646807446,185478,3645,29150,976
Team 3,2,77.0,CSI5,0.167,0.9468083244742518,0.9574704381330157,0.9743799271535404,0.9709810061981663,0.9726774973904466,1298523,34143,343827,38808
Team 3,2,82.0,CSI5,0.167,0.9779063743382221,0.980259441345863,0.9887707534236634,0.9888888375705087,0.9888297919717408,1498753,17021,182687,16840
Team 3,2,84.0,CSI5,0.167,0.9396938256800615,0.9568425599938436,0.9825016268444668,0.9556881901454194,0.9689094363648887,1153508,20544,487765,53484
Team 3,2,88.0,CSI5,0.167,0.9836037029513335,0.9851775286086815,0.9913966249497876,0.9920717774399822,0.9917340862873613,1525230,13236,164646,12189
Team 3,2,90.0,CSI5,0.167,0.9752399520873628,0.9782211093323117,0.9850417949846019,0.9898997342035317,0.9874647898416232,188076,2856,26398,1919
Team 3,2,99.0,CSI5,0.167,0.9281763099926941,0.9466420179315467,0.942745463124737,0.983622862626812,0.9627504551139423,1182776,71832,441000,19693
Team 3,2,4.0,CSI30,1.0,0.9710336090725797,0.9883495666358266,0.9772805849220926,0.9934601655868278,0.9853039589005032,669919,15574,1025398,4410
Team 3,2,8.0,CSI30,1.0,0.955504401065022,0.9833108008448663,0.9860087928233111,0.9686375353741625,0.9772459735141765,614740,8723,1071934,19904
Team 3,2,17.0,CSI30,1.0,0.9617497959605945,0.9844808578785881,0.9926234394881788,0.9686730248780699,0.9805019966775754,669324,4974,1019357,21646
Team 3,2,18.0,CSI30,1.0,0.9649764286535587,0.9861071202149154,0.9723104015571055,0.9922440293213526,0.9821760857607641,83924,2390,132279,656
Team 3,2,22.0,CSI30,1.0,0.9304387808723069,0.985509626041624,0.9418635577818165,0.9871309438082185,0.9639661097689611,42495,2623,173577,554
Team 3,2,29.0,CSI30,1.0,0.9621274025651047,0.9854138445329284,0.9898749908619051,0.9716899892357374,0.9806981965669588,81243,831,134808,2367
Team 3,2,31.0,CSI30,1.0,0.9487700241887637,0.9897605006180188,0.961451299602257,0.9862886964772862,0.9737116359676343,41577,1667,175427,578
Team 3,2,35.0,CSI30,1.0,0.9423410324992688,0.9841398098642745,0.9714521059151778,0.9691799633795448,0.9703147045055524,444621,13066,1243475,14139
Team 3,2,37.0,CSI30,1.0,0.9516623853211009,0.9849805472316864,0.9744483857391931,0.9760180654873918,0.9752325939965552,64832,1700,151124,1593
Team 3,2,42.0,CSI30,1.0,0.9496399210328752,0.9841019046406873,0.9654105087604411,0.9830889831321602,0.9741695487336732,204919,7342,467755,3525
Team 3,2,44.0,CSI30,1.0,0.8689565692433762,0.9809811805624785,0.8802107704514475,0.985499389543889,0.9298841755270562,216325,29440,1466353,3183
Team 3,2,51.0,CSI30,1.0,0.9618365949728369,0.9874884932731923,0.9862335303792252,0.97492587352085,0.9805471030946431,540884,7550,1152956,13911
Team 3,2,52.0,CSI30,1.0,0.969407735640262,0.9886054983935764,0.9853018147223668,0.9836321246156583,0.9844662617059375,619342,9239,1076414,10306
Team 3,2,53.0,CSI30,1.0,0.9534991203745118,0.9857741654465927,0.9747009068048464,0.9776959060751521,0.9761961092582557,63955,1660,152175,1459
Team 3,2,54.0,CSI30,1.0,0.9402765731907102,0.9773864418993929,0.9805665473274292,0.9581313137512428,0.9692191166792903,78058,1547,136233,3411
Team 3,2,59.0,CSI30,1.0,0.9416163141993957,0.9823716413757874,0.9858921030572382,0.9544772462791695,0.969930369160151,62335,892,153049,2973
Team 3,2,60.0,CSI30,1.0,0.9565100453542309,0.9862368179112587,0.9841562276696444,0.9714694122687701,0.9777716681041138,519230,8359,1172463,15249
Team 3,2,61.0,CSI30,1.0,0.9527790547258362,0.9806141840796675,0.9647918072480451,0.9871003470427527,0.9758185929125539,267366,9757,402924,3494
Team 3,2,62.0,CSI30,1.0,0.9722342161208986,0.9876759404337121,0.9821530244963057,0.9897193282668143,0.9859216599873656,294971,5360,380146,3064
Team 3,2,65.0,CSI30,1.0,0.9512895012616948,0.9849874745015598,0.9759611092782705,0.9741141696060371,0.9750367648128024,502903,12387,1186647,13364
Team 3,2,66.0,CSI30,1.0,0.955549640670748,0.9824811059571538,0.9801058803978824,0.9744497551189001,0.9772696338641622,82570,1676,132838,2165
Team 3,2,67.0,CSI30,1.0,0.9581485836758619,0.982973954744485,0.991404683145365,0.9661745881516777,0.9786270476750166,266441,2310,405462,9328
Team 3,2,73.0,CSI30,1.0,0.9316816847139032,0.9901387569878406,0.9701889268350129,0.9591398028299023,0.9646327260714205,230676,7088,1467710,9827
Team 3,2,76.0,CSI30,1.0,0.9576034826237734,0.9868961774055982,0.9759222775329734,0.9807750438304819,0.9783426430569062,64892,1601,151484,1272
Team 3,2,77.0,CSI30,1.0,0.9231165578032849,0.9886911976381988,0.9804091597912107,0.9404643650312942,0.9600214340182601,232906,4654,1462997,14744
Team 3,2,82.0,CSI30,1.0,0.9577034366705885,0.9855809563452712,0.9738529358061403,0.9829792387786195,0.9783948055986742,560019,15036,1130549,9697
Team 3,2,84.0,CSI30,1.0,0.9532645623571561,0.9911782246964236,0.9660072173240817,0.986351100444524,0.97607316564099,308648,10861,1391521,4271
Team 3,2,88.0,CSI30,1.0,0.9667378377263983,0.9891832395597041,0.9806865899101072,0.9855004925154105,0.9830876481676614,539257,10620,1157490,7934
Team 3,2,90.0,CSI30,1.0,0.9240964526368547,0.9751332959329347,0.9480795874933939,0.9733550364406904,0.9605510694335909,66376,3635,147421,1817
Team 3,2,99.0,CSI30,1.0,0.8938468685046606,0.9817483928476693,0.9121818716586793,0.9780073012198379,0.943948408257973,263616,25379,1420378,5928
Team 4,1,5.0,CSI5,0.167,0.879777935035034,0.9335412350685415,0.9522451606871231,0.9203859401556412,0.9360445387062566,264807,13280,243495,22906
Team 4,1,8.0,CSI5,0.167,0.5622757297228883,0.8214612598433986,0.9402282873869932,0.5831191521440291,0.7198162514150086,328748,20899,848774,235027
Team 4,1,18.0,CSI5,0.167,0.8222219152345692,0.9034902207823374,0.8446724568574023,0.9686864248164966,0.902438839485395,59519,10945,60956,1924
Team 4,1,22.0,CSI5,0.167,0.8168832861005244,0.9221700725480423,0.8541091924661967,0.9493479207283603,0.8992138266115659,50155,8567,83058,2676
Team 4,1,26.0,CSI5,0.167,0.7946517519141548,0.8917911567074635,0.8114781496606549,0.974569762976926,0.8855776627042973,55837,12972,63078,1457
Team 4,1,29.0,CSI5,0.167,0.8010356025800273,0.9079650551032841,0.846649056484396,0.9369814095158072,0.8895277821632447,53526,9695,77635,3600
Team 4,1,31.0,CSI5,0.167,0.8221215827575948,0.9254998061693526,0.8520478955753122,0.9590282464089463,0.9023784038751111,49740,8637,83954,2125
Team 4,1,33.0,CSI5,0.167,0.709452623233922,0.8074943800414334,0.9638871836974492,0.7288249498815382,0.8300348469345562,255940,9589,183731,95228
Team 4,1,35.0,CSI5,0.167,0.6040874215369153,0.817528086125203,0.9340627706134295,0.6309953706631588,0.7531851611405622,399097,28173,772787,233391
